country_code,Country Name,dac_category_name,dac_sector_name,fiscal_year,constant_amount,latitude,longitude,2015
UGA,Uganda,Governance,Government and Civil Society,2015,1071048,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,1071048,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,1071048,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,1071048,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,1065016,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,1017486,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,1014798,1.373333,32.290275,38225453
UGA,Uganda,Economic Growth,Trade Policy and Regulations,2015,1009481,1.373333,32.290275,38225453
UGA,Uganda,Economic Growth,Trade Policy and Regulations,2015,1009481,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,1007835,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,985147,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,981713,1.373333,32.290275,38225453
UGA,Uganda,Other,Other Multisector,2015,966527,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,963943,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,963943,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,961427,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,961049,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,955729,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,943358,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,918667,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,910381,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,887510,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,856838,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,856838,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,856838,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,856838,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,853273,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,851221,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,846128,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,824707,1.373333,32.290275,38225453
UGA,Uganda,Education,Basic Education,2015,818279,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,803286,1.373333,32.290275,38225453
UGA,Uganda,Education,Post-Secondary Education,2015,798514,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,785282,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,777891,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,749733,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,749733,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,749733,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,749733,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,749733,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,749733,1.373333,32.290275,38225453
UGA,Uganda,Commodity Assistance,Developmental Food Aid/Food Security Assistance,2015,746109,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,741212,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,739946,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,723648,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,712479,1.373333,32.290275,38225453
UGA,Uganda,Governance,Other Social Infrastructure and Services,2015,703177,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,696181,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,668745,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,642629,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,642629,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,642629,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,642629,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,642629,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,642629,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,642629,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,642629,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,632066,1.373333,32.290275,38225453
UGA,Uganda,Commodity Assistance,Developmental Food Aid/Food Security Assistance,2015,625109,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,624314,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,623609,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,610497,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,607523,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,599490,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,593104,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,591167,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,589076,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,589076,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,578366,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,573695,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,560277,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,541313,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,541313,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Water Supply and Sanitation,2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,535524,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,530146,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,512788,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,512205,1.373333,32.290275,38225453
UGA,Uganda,Other,Other Multisector,2015,507859,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,503392,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Water Supply and Sanitation,2015,502907,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,495975,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,476645,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,458511,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,457321,1.373333,32.290275,38225453
UGA,Uganda,Other,Other Multisector,2015,455879,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,455195,1.373333,32.290275,38225453
UGA,Uganda,Commodity Assistance,Developmental Food Aid/Food Security Assistance,2015,450210,1.373333,32.290275,38225453
UGA,Uganda,Other,Other Multisector,2015,448846,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,441801,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,428419,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,428419,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,428419,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,428419,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,428419,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,428419,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,428419,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,427474,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,407748,1.373333,32.290275,38225453
UGA,Uganda,Education,"Education, Level Unspecified",2015,405927,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,400939,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,397901,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,390897,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,388255,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,387454,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,374867,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,363360,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,355792,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,345001,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,342725,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,335302,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,332443,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,328191,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,327433,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,327433,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,324323,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,321314,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Water Supply and Sanitation,2015,319928,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,311710,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,307130,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,303567,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,303567,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,294538,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,286209,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,286035,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,281413,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,274446,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,270310,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,268192,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,267762,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,267762,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,267762,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,267762,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,267762,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,267762,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,267762,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,267539,1.373333,32.290275,38225453
UGA,Uganda,Education,Post-Secondary Education,2015,266628,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,235630,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,233963,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,232404,1.373333,32.290275,38225453
UGA,Uganda,Governance,"Conflict, Peace, and Security",2015,231882,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,231170,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,230628,1.373333,32.290275,38225453
UGA,Uganda,Education,"Education, Level Unspecified",2015,224920,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,224766,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,217620,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,216713,1.373333,32.290275,38225453
UGA,Uganda,Education,Basic Education,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,214210,1.373333,32.290275,38225453
UGA,Uganda,Education,Basic Education,2015,213562,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,210060,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,208455,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Water Supply and Sanitation,2015,194400,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Water Supply and Sanitation,2015,194400,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,192789,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,192789,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,190646,1.373333,32.290275,38225453
UGA,Uganda,Governance,Other Social Infrastructure and Services,2015,184156,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,171755,1.373333,32.290275,38225453
UGA,Uganda,Education,Post-Secondary Education,2015,166119,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,165325,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,162277,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,160657,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,160657,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,153498,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,138375,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,118838,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Administration and Oversight,2015,109080,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,108587,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,108415,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Education,Basic Education,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Education,Basic Education,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,107105,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,107038,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,104343,1.373333,32.290275,38225453
UGA,Uganda,Governance,Government and Civil Society,2015,102468,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,100953,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,96422,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,88940,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,82471,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,79933,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,77073,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,74834,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,70808,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Administration and Oversight,2015,59979,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,53552,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,53552,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,47389,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,44530,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,42842,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,39629,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Administration and Oversight,2015,38642,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,36408,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Administration and Oversight,2015,32605,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,30755,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Operating Expenses,2015,27171,1.373333,32.290275,38225453
UGA,Uganda,Humanitarian,Emergency Response,2015,26845,1.373333,32.290275,38225453
UGA,Uganda,Humanitarian,Emergency Response,2015,26845,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,24642,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,23419,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,21796,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,20174,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,19351,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,15003,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,10507,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,9653,1.373333,32.290275,38225453
UGA,Uganda,Education,Basic Education,2015,8187,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,6649,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Program Design and Learning,2015,5355,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Program Design and Learning,2015,5355,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Operating Expenses,2015,4364,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Administration and Oversight,2015,3664,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,3569,1.373333,32.290275,38225453
UGA,Uganda,Humanitarian,Emergency Response,2015,2949,1.373333,32.290275,38225453
UGA,Uganda,Administrative Costs,Administration and Oversight,2015,2210,1.373333,32.290275,38225453
UGA,Uganda,Governance,Other Social Infrastructure and Services,2015,2203,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,1275,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,1246,1.373333,32.290275,38225453
UGA,Uganda,Education,Basic Education,2015,501,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,482,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,366,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,206,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,77,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,42,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,-721,1.373333,32.290275,38225453
UGA,Uganda,Commodity Assistance,Developmental Food Aid/Food Security Assistance,2015,-1712,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,-19252,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,-24634,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,-33885,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,-34796,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,-38361,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,-47439,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,-50542,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Water Supply and Sanitation,2015,-53750,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,-132427,1.373333,32.290275,38225453
UGA,Uganda,Other,General Environmental Protection,2015,-154207,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,-242922,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,-305310,1.373333,32.290275,38225453
UGA,Uganda,Commodity Assistance,Developmental Food Aid/Food Security Assistance,2015,-478172,1.373333,32.290275,38225453
UGA,Uganda,Commodity Assistance,Developmental Food Aid/Food Security Assistance,2015,-508456,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,-541313,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,HIV/AIDS,2015,-699952,1.373333,32.290275,38225453
UGA,Uganda,Agriculture,Agriculture,2015,-705702,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,-825155,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,"Maternal and Child Health, Family Planning",2015,-1017486,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,-1311549,1.373333,32.290275,38225453
UGA,Uganda,Health and Population,Basic Health,2015,-1499467,1.373333,32.290275,38225453
LBN,Lebanon,Education,Basic Education,2015,15917154,33.854721,35.862285,6532678
LBN,Lebanon,Health and Population,Water Supply and Sanitation,2015,13280602,33.854721,35.862285,6532678
LBN,Lebanon,Education,Basic Education,2015,10710476,33.854721,35.862285,6532678
LBN,Lebanon,Education,Basic Education,2015,10710476,33.854721,35.862285,6532678
LBN,Lebanon,Health and Population,Water Supply and Sanitation,2015,7439248,33.854721,35.862285,6532678
LBN,Lebanon,Governance,"Conflict, Peace, and Security",2015,7434947,33.854721,35.862285,6532678
LBN,Lebanon,Governance,"Conflict, Peace, and Security",2015,6844767,33.854721,35.862285,6532678
LBN,Lebanon,Economic Growth,Industry,2015,6119181,33.854721,35.862285,6532678
LBN,Lebanon,Agriculture,Agriculture,2015,6082870,33.854721,35.862285,6532678
LBN,Lebanon,Agriculture,Agriculture,2015,5904430,33.854721,35.862285,6532678
LBN,Lebanon,Education,Post-Secondary Education,2015,5556897,33.854721,35.862285,6532678
LBN,Lebanon,Governance,"Conflict, Peace, and Security",2015,5355238,33.854721,35.862285,6532678
LBN,Lebanon,Health and Population,Water Supply and Sanitation,2015,4951759,33.854721,35.862285,6532678
LBN,Lebanon,Governance,Government and Civil Society,2015,3566382,33.854721,35.862285,6532678
LBN,Lebanon,Governance,Government and Civil Society,2015,3250290,33.854721,35.862285,6532678
LBN,Lebanon,Education,Post-Secondary Education,2015,3018212,33.854721,35.862285,6532678
LBN,Lebanon,Economic Growth,Industry,2015,2975873,33.854721,35.862285,6532678
LBN,Lebanon,Health and Population,Water Supply and Sanitation,2015,2868383,33.854721,35.862285,6532678
LBN,Lebanon,Health and Population,Water Supply and Sanitation,2015,2850456,33.854721,35.862285,6532678
LBN,Lebanon,Governance,Government and Civil Society,2015,2690533,33.854721,35.862285,6532678
LBN,Lebanon,Education,Post-Secondary Education,2015,2537878,33.854721,35.862285,6532678
LBN,Lebanon,Education,Post-Secondary Education,2015,2537877,33.854721,35.862285,6532678
LBN,Lebanon,Education,Post-Secondary Education,2015,2219919,33.854721,35.862285,6532678
LBN,Lebanon,Governance,"Conflict, Peace, and Security",2015,2142095,33.854721,35.862285,6532678
LBN,Lebanon,Economic Growth,Business and Other Services,2015,2142095,33.854721,35.862285,6532678
LBN,Lebanon,Governance,"Conflict, Peace, and Security",2015,2142095,33.854721,35.862285,6532678
LBN,Lebanon,Governance,"Conflict, Peace, and Security",2015,2130263,33.854721,35.862285,6532678
LBN,Lebanon,Economic Growth,Business and Other Services,2015,2033384,33.854721,35.862285,6532678
LBN,Lebanon,Education,Post-Secondary Education,2015,2017854,33.854721,35.862285,6532678
LBN,Lebanon,Education,Basic Education,2015,1980648,33.854721,35.862285,6532678
LBN,Lebanon,Economic Growth,Banking and Financial Services,2015,1926552,33.854721,35.862285,6532678
